region,parti,procent
1494 Lidköping,Miljöpartiet,5.8
1494 Lidköping,Socialdemokraterna,36.1
1494 Lidköping,Vänsterpartiet,5.6
1494 Lidköping,Sverigedemokraterna,12.5
1494 Lidköping,övriga partier,2.7
1494 Lidköping,ogiltiga valsedlar,..
1494 Lidköping,ej röstande,..
1495 Skara,Moderaterna,21.4
1495 Skara,Centerpartiet,7.7
1495 Skara,Folkpartiet,3.6
1495 Skara,Kristdemokraterna,4.2
1495 Skara,Miljöpartiet,5.4
1495 Skara,Socialdemokraterna,34.5
1495 Skara,Vänsterpartiet,4.4
1495 Skara,Sverigedemokraterna,16
1495 Skara,övriga partier,2.8
1495 Skara,ogiltiga valsedlar,..
1495 Skara,ej röstande,..
1496 Skövde,Moderaterna,23.7
1496 Skövde,Centerpartiet,7.4
1496 Skövde,Folkpartiet,5.5
1496 Skövde,Kristdemokraterna,4.9
1496 Skövde,Miljöpartiet,5.7
1496 Skövde,Socialdemokraterna,32.8
1496 Skövde,Vänsterpartiet,4
1496 Skövde,Sverigedemokraterna,12.7
1496 Skövde,övriga partier,3.2
1496 Skövde,ogiltiga valsedlar,..
1496 Skövde,ej röstande,..
1497 Hjo,Moderaterna,23
1497 Hjo,Centerpartiet,7.8
1497 Hjo,Folkpartiet,5.1
1497 Hjo,Kristdemokraterna,6.4
1497 Hjo,Miljöpartiet,5.5
1497 Hjo,Socialdemokraterna,30.8
1497 Hjo,Vänsterpartiet,4.6
1497 Hjo,Sverigedemokraterna,14.5
1497 Hjo,övriga partier,2.3
1497 Hjo,ogiltiga valsedlar,..
1497 Hjo,ej röstande,..
1498 Tidaholm,Moderaterna,15.2
1498 Tidaholm,Centerpartiet,6.3
1498 Tidaholm,Folkpartiet,2.9
1498 Tidaholm,Kristdemokraterna,4.2
1498 Tidaholm,Miljöpartiet,4.4
1498 Tidaholm,Socialdemokraterna,43.8
1498 Tidaholm,Vänsterpartiet,4.6
1498 Tidaholm,Sverigedemokraterna,16.7
1498 Tidaholm,övriga partier,2
1498 Tidaholm,ogiltiga valsedlar,..
1498 Tidaholm,ej röstande,..
1499 Falköping,Moderaterna,19.9
1499 Falköping,Centerpartiet,9.2
1499 Falköping,Folkpartiet,3.4
1499 Falköping,Kristdemokraterna,6.1
1499 Falköping,Miljöpartiet,4.9
1499 Falköping,Socialdemokraterna,32.3
1499 Falköping,Vänsterpartiet,4.2
1499 Falköping,Sverigedemokraterna,17.5
1499 Falköping,övriga partier,2.5
1499 Falköping,ogiltiga valsedlar,..
1499 Falköping,ej röstande,..
1715 Kil,Moderaterna,18.7
1715 Kil,Centerpartiet,8.5
1715 Kil,Folkpartiet,3.3
1715 Kil,Kristdemokraterna,4.2
1715 Kil,Miljöpartiet,4.5
1715 Kil,Socialdemokraterna,38.8
1715 Kil,Vänsterpartiet,5.2
1715 Kil,Sverigedemokraterna,14.6
1715 Kil,övriga partier,2.2
1715 Kil,ogiltiga valsedlar,..
1715 Kil,ej röstande,..
1730 Eda,Moderaterna,17.7
1730 Eda,Centerpartiet,11.2
1730 Eda,Folkpartiet,2.4
1730 Eda,Kristdemokraterna,3.2
1730 Eda,Miljöpartiet,2
1730 Eda,Socialdemokraterna,41.8
1730 Eda,Vänsterpartiet,5
1730 Eda,Sverigedemokraterna,15.2
1730 Eda,övriga partier,1.7
1730 Eda,ogiltiga valsedlar,..
1730 Eda,ej röstande,..
1737 Torsby,Moderaterna,17.3
1737 Torsby,Centerpartiet,8.9
1737 Torsby,Folkpartiet,2.5
1737 Torsby,Kristdemokraterna,2.8
1737 Torsby,Miljöpartiet,2.7
1737 Torsby,Socialdemokraterna,43.5
1737 Torsby,Vänsterpartiet,5.8
1737 Torsby,Sverigedemokraterna,14.4
1737 Torsby,övriga partier,2
1737 Torsby,ogiltiga valsedlar,..
1737 Torsby,ej röstande,..
1760 Storfors,Moderaterna,12.2
1760 Storfors,Centerpartiet,6.5
1760 Storfors,Folkpartiet,1.8
1760 Storfors,Kristdemokraterna,3.6
1760 Storfors,Miljöpartiet,2.2
1760 Storfors,Socialdemokraterna,49
1760 Storfors,Vänsterpartiet,6.2
1760 Storfors,Sverigedemokraterna,17.5
1760 Storfors,övriga partier,1.1
1760 Storfors,ogiltiga valsedlar,..
1760 Storfors,ej röstande,..
1761 Hammarö,Moderaterna,25.8
1761 Hammarö,Centerpartiet,5.1
1761 Hammarö,Folkpartiet,5.3
1761 Hammarö,Kristdemokraterna,4.8
1761 Hammarö,Miljöpartiet,6.1
1761 Hammarö,Socialdemokraterna,37.7
1761 Hammarö,Vänsterpartiet,4.6
1761 Hammarö,Sverigedemokraterna,8.3
1761 Hammarö,övriga partier,2.3
1761 Hammarö,ogiltiga valsedlar,..
1761 Hammarö,ej röstande,..
1762 Munkfors,Moderaterna,9.7
1762 Munkfors,Centerpartiet,6.2
1762 Munkfors,Folkpartiet,3.5
1762 Munkfors,Kristdemokraterna,2
1762 Munkfors,Miljöpartiet,2.1
1762 Munkfors,Socialdemokraterna,58.1
1762 Munkfors,Vänsterpartiet,4.6
1762 Munkfors,Sverigedemokraterna,11.4
1762 Munkfors,övriga partier,2.5
1762 Munkfors,ogiltiga valsedlar,..
1762 Munkfors,ej röstande,..
1763 Forshaga,Moderaterna,14.9
1763 Forshaga,Centerpartiet,6.5
1763 Forshaga,Folkpartiet,3.1
1763 Forshaga,Kristdemokraterna,3.5
1763 Forshaga,Miljöpartiet,3.8
1763 Forshaga,Socialdemokraterna,46.9
1763 Forshaga,Vänsterpartiet,4.8
1763 Forshaga,Sverigedemokraterna,14
1763 Forshaga,övriga partier,2.3
1763 Forshaga,ogiltiga valsedlar,..
1763 Forshaga,ej röstande,..
1764 Grums,Moderaterna,15.2
1764 Grums,Centerpartiet,7.4
1764 Grums,Folkpartiet,2.4
1764 Grums,Kristdemokraterna,3
1764 Grums,Miljöpartiet,2.9
1764 Grums,Socialdemokraterna,48
1764 Grums,Vänsterpartiet,4.3
1764 Grums,Sverigedemokraterna,14.9
1764 Grums,övriga partier,2
1764 Grums,ogiltiga valsedlar,..
1764 Grums,ej röstande,..
1765 Årjäng,Moderaterna,19
1765 Årjäng,Centerpartiet,12.5
1765 Årjäng,Folkpartiet,5.6
1765 Årjäng,Kristdemokraterna,8
1765 Årjäng,Miljöpartiet,2.4
1765 Årjäng,Socialdemokraterna,29.5
1765 Årjäng,Vänsterpartiet,3.2
1765 Årjäng,Sverigedemokraterna,18.3
1765 Årjäng,övriga partier,1.5
1765 Årjäng,ogiltiga valsedlar,..
1765 Årjäng,ej röstande,..
1766 Sunne,Moderaterna,21.5
1766 Sunne,Centerpartiet,13.7
1766 Sunne,Folkpartiet,4
1766 Sunne,Kristdemokraterna,3.5
1766 Sunne,Miljöpartiet,3.6
1766 Sunne,Socialdemokraterna,34.9
1766 Sunne,Vänsterpartiet,3.7
1766 Sunne,Sverigedemokraterna,12.6
1766 Sunne,övriga partier,2.5
1766 Sunne,ogiltiga valsedlar,..
1766 Sunne,ej röstande,..
1780 Karlstad,Moderaterna,23.3
1780 Karlstad,Centerpartiet,5.7
1780 Karlstad,Folkpartiet,5.3
1780 Karlstad,Kristdemokraterna,4.5
1780 Karlstad,Miljöpartiet,7.7
1780 Karlstad,Socialdemokraterna,34.7
1780 Karlstad,Vänsterpartiet,5.5
1780 Karlstad,Sverigedemokraterna,9.6
1780 Karlstad,övriga partier,3.8
1780 Karlstad,ogiltiga valsedlar,..
1780 Karlstad,ej röstande,..
1781 Kristinehamn,Moderaterna,19.3
1781 Kristinehamn,Centerpartiet,6.3
1781 Kristinehamn,Folkpartiet,4.8
1781 Kristinehamn,Kristdemokraterna,3.8
1781 Kristinehamn,Miljöpartiet,5.1
1781 Kristinehamn,Socialdemokraterna,41.2
1781 Kristinehamn,Vänsterpartiet,5.6
1781 Kristinehamn,Sverigedemokraterna,11.4
1781 Kristinehamn,övriga partier,2.5
1781 Kristinehamn,ogiltiga valsedlar,..
1781 Kristinehamn,ej röstande,..
1782 Filipstad,Moderaterna,12.3
1782 Filipstad,Centerpartiet,3.9
1782 Filipstad,Folkpartiet,2.3
1782 Filipstad,Kristdemokraterna,2.1
1782 Filipstad,Miljöpartiet,3
1782 Filipstad,Socialdemokraterna,46.2
1782 Filipstad,Vänsterpartiet,6.7
1782 Filipstad,Sverigedemokraterna,21.3
1782 Filipstad,övriga partier,2.1
1782 Filipstad,ogiltiga valsedlar,..
1782 Filipstad,ej röstande,..
1783 Hagfors,Moderaterna,10.6
1783 Hagfors,Centerpartiet,6.6
1783 Hagfors,Folkpartiet,2.1
1783 Hagfors,Kristdemokraterna,2.1
1783 Hagfors,Miljöpartiet,1.9
1783 Hagfors,Socialdemokraterna,54.1
1783 Hagfors,Vänsterpartiet,6.5
1783 Hagfors,Sverigedemokraterna,14.3
1783 Hagfors,övriga partier,1.8
1783 Hagfors,ogiltiga valsedlar,..
1783 Hagfors,ej röstande,..
1784 Arvika,Moderaterna,17.6
1784 Arvika,Centerpartiet,7.9
1784 Arvika,Folkpartiet,3.5
1784 Arvika,Kristdemokraterna,3.7
1784 Arvika,Miljöpartiet,5.1
1784 Arvika,Socialdemokraterna,39.4
1784 Arvika,Vänsterpartiet,6.1
1784 Arvika,Sverigedemokraterna,13.8
1784 Arvika,övriga partier,3
1784 Arvika,ogiltiga valsedlar,..
1784 Arvika,ej röstande,..
1785 Säffle,Moderaterna,19.1
1785 Säffle,Centerpartiet,13.6
1785 Säffle,Folkpartiet,3.4
1785 Säffle,Kristdemokraterna,4.2
1785 Säffle,Miljöpartiet,3.3
1785 Säffle,Socialdemokraterna,33.2
1785 Säffle,Vänsterpartiet,3.5
1785 Säffle,Sverigedemokraterna,17.9
1785 Säffle,övriga partier,1.8
1785 Säffle,ogiltiga valsedlar,..
1785 Säffle,ej röstande,..
1814 Lekeberg,Moderaterna,16.9
1814 Lekeberg,Centerpartiet,13.4
1814 Lekeberg,Folkpartiet,3.1
1814 Lekeberg,Kristdemokraterna,6.8
1814 Lekeberg,Miljöpartiet,4.3
1814 Lekeberg,Socialdemokraterna,30
1814 Lekeberg,Vänsterpartiet,4.3
1814 Lekeberg,Sverigedemokraterna,18.2
1814 Lekeberg,övriga partier,3.1
1814 Lekeberg,ogiltiga valsedlar,..
1814 Lekeberg,ej röstande,..
1860 Laxå,Moderaterna,13.8
1860 Laxå,Centerpartiet,5.6
1860 Laxå,Folkpartiet,2.9
1860 Laxå,Kristdemokraterna,5.4
1860 Laxå,Miljöpartiet,3.2
1860 Laxå,Socialdemokraterna,43.9
1860 Laxå,Vänsterpartiet,5.5
1860 Laxå,Sverigedemokraterna,18.1
1860 Laxå,övriga partier,1.7
1860 Laxå,ogiltiga valsedlar,..
1860 Laxå,ej röstande,..
1861 Hallsberg,Moderaterna,14.6
1861 Hallsberg,Centerpartiet,6.2
1861 Hallsberg,Folkpartiet,2.9
1861 Hallsberg,Kristdemokraterna,4.3
1861 Hallsberg,Miljöpartiet,4.3
1861 Hallsberg,Socialdemokraterna,43.6
1861 Hallsberg,Vänsterpartiet,5
1861 Hallsberg,Sverigedemokraterna,16.7
1861 Hallsberg,övriga partier,2.2
1861 Hallsberg,ogiltiga valsedlar,..
1861 Hallsberg,ej röstande,..
1862 Degerfors,Moderaterna,10.6
1862 Degerfors,Centerpartiet,4.2
1862 Degerfors,Folkpartiet,1.9
1862 Degerfors,Kristdemokraterna,3.4
1862 Degerfors,Miljöpartiet,4
1862 Degerfors,Socialdemokraterna,51.2
1862 Degerfors,Vänsterpartiet,8.1
1862 Degerfors,Sverigedemokraterna,14.4
1862 Degerfors,övriga partier,2.2
1862 Degerfors,ogiltiga valsedlar,..
1862 Degerfors,ej röstande,..
1863 Hällefors,Moderaterna,12.9
1863 Hällefors,Centerpartiet,4.7
1863 Hällefors,Folkpartiet,2.2
1863 Hällefors,Kristdemokraterna,2.1
1863 Hällefors,Miljöpartiet,3.1
1863 Hällefors,Socialdemokraterna,47.2
1863 Hällefors,Vänsterpartiet,6.6
1863 Hällefors,Sverigedemokraterna,18
1863 Hällefors,övriga partier,3.3
1863 Hällefors,ogiltiga valsedlar,..
1863 Hällefors,ej röstande,..
1864 Ljusnarsberg,Moderaterna,12.3
1864 Ljusnarsberg,Centerpartiet,5.1
1864 Ljusnarsberg,Folkpartiet,2.3
1864 Ljusnarsberg,Kristdemokraterna,2.2
1864 Ljusnarsberg,Miljöpartiet,3.3
1864 Ljusnarsberg,Socialdemokraterna,42
1864 Ljusnarsberg,Vänsterpartiet,6.6
1864 Ljusnarsberg,Sverigedemokraterna,23.7
1864 Ljusnarsberg,övriga partier,2.4
1864 Ljusnarsberg,ogiltiga valsedlar,..
1864 Ljusnarsberg,ej röstande,..
1880 Örebro,Moderaterna,21
1880 Örebro,Centerpartiet,5.1
1880 Örebro,Folkpartiet,5.4
1880 Örebro,Kristdemokraterna,6.2
1880 Örebro,Miljöpartiet,8.4
1880 Örebro,Socialdemokraterna,32.4
1880 Örebro,Vänsterpartiet,5.7
1880 Örebro,Sverigedemokraterna,11.6
1880 Örebro,övriga partier,4.3
1880 Örebro,ogiltiga valsedlar,..
1880 Örebro,ej röstande,..
1881 Kumla,Moderaterna,18
1881 Kumla,Centerpartiet,5.1
1881 Kumla,Folkpartiet,5
1881 Kumla,Kristdemokraterna,5.8
1881 Kumla,Miljöpartiet,5
1881 Kumla,Socialdemokraterna,38.2
1881 Kumla,Vänsterpartiet,4.3
1881 Kumla,Sverigedemokraterna,16.2
1881 Kumla,övriga partier,2.5
1881 Kumla,ogiltiga valsedlar,..
1881 Kumla,ej röstande,..
1882 Askersund,Moderaterna,17.4
1882 Askersund,Centerpartiet,8.5
1882 Askersund,Folkpartiet,3.1
1882 Askersund,Kristdemokraterna,4.4
1882 Askersund,Miljöpartiet,4.1
1882 Askersund,Socialdemokraterna,37.9
1882 Askersund,Vänsterpartiet,4.4
1882 Askersund,Sverigedemokraterna,17.7
1882 Askersund,övriga partier,2.5
1882 Askersund,ogiltiga valsedlar,..
1882 Askersund,ej röstande,..
1883 Karlskoga,Moderaterna,18.7
1883 Karlskoga,Centerpartiet,3.4
1883 Karlskoga,Folkpartiet,3.3
1883 Karlskoga,Kristdemokraterna,3.6
1883 Karlskoga,Miljöpartiet,4.8
1883 Karlskoga,Socialdemokraterna,44.7
1883 Karlskoga,Vänsterpartiet,5
1883 Karlskoga,Sverigedemokraterna,14.4
1883 Karlskoga,övriga partier,2.2
1883 Karlskoga,ogiltiga valsedlar,..
1883 Karlskoga,ej röstande,..
1884 Nora,Moderaterna,16.3
1884 Nora,Centerpartiet,7.5
1884 Nora,Folkpartiet,3.5
1884 Nora,Kristdemokraterna,3.9
1884 Nora,Miljöpartiet,5.1
1884 Nora,Socialdemokraterna,39.5
1884 Nora,Vänsterpartiet,5.4
1884 Nora,Sverigedemokraterna,15.4
1884 Nora,övriga partier,3.3
1884 Nora,ogiltiga valsedlar,..
1884 Nora,ej röstande,..
1885 Lindesberg,Moderaterna,16.9
1885 Lindesberg,Centerpartiet,7.5
1885 Lindesberg,Folkpartiet,2.8
1885 Lindesberg,Kristdemokraterna,3.7
1885 Lindesberg,Miljöpartiet,4.7
1885 Lindesberg,Socialdemokraterna,36.9
1885 Lindesberg,Vänsterpartiet,4.3
1885 Lindesberg,Sverigedemokraterna,20.9
1885 Lindesberg,övriga partier,2.4
1885 Lindesberg,ogiltiga valsedlar,..
1885 Lindesberg,ej röstande,..
1904 Skinnskatteberg,Moderaterna,13.3
1904 Skinnskatteberg,Centerpartiet,6.4
1904 Skinnskatteberg,Folkpartiet,5.1
1904 Skinnskatteberg,Kristdemokraterna,2.4
1904 Skinnskatteberg,Miljöpartiet,3
1904 Skinnskatteberg,Socialdemokraterna,42.8
1904 Skinnskatteberg,Vänsterpartiet,6.4
1904 Skinnskatteberg,Sverigedemokraterna,18.2
1904 Skinnskatteberg,övriga partier,2.4
1904 Skinnskatteberg,ogiltiga valsedlar,..
1904 Skinnskatteberg,ej röstande,..
1907 Surahammar,Moderaterna,13.6
1907 Surahammar,Centerpartiet,3.7
1907 Surahammar,Folkpartiet,3.4
1907 Surahammar,Kristdemokraterna,2.3
1907 Surahammar,Miljöpartiet,3.4
1907 Surahammar,Socialdemokraterna,45.4
1907 Surahammar,Vänsterpartiet,7.2
1907 Surahammar,Sverigedemokraterna,18.4
1907 Surahammar,övriga partier,2.6
1907 Surahammar,ogiltiga valsedlar,..
1907 Surahammar,ej röstande,..
1960 Kungsör,Moderaterna,18.7
1960 Kungsör,Centerpartiet,7.2
1960 Kungsör,Folkpartiet,4.9
1960 Kungsör,Kristdemokraterna,4.4
1960 Kungsör,Miljöpartiet,3.6
1960 Kungsör,Socialdemokraterna,36.3
1960 Kungsör,Vänsterpartiet,5
1960 Kungsör,Sverigedemokraterna,17.5
1960 Kungsör,övriga partier,2.3
1960 Kungsör,ogiltiga valsedlar,..
1960 Kungsör,ej röstande,..
1961 Hallstahammar,Moderaterna,15
1961 Hallstahammar,Centerpartiet,3.8
1961 Hallstahammar,Folkpartiet,3.8
1961 Hallstahammar,Kristdemokraterna,3.3
1961 Hallstahammar,Miljöpartiet,4
1961 Hallstahammar,Socialdemokraterna,45
1961 Hallstahammar,Vänsterpartiet,6.1
1961 Hallstahammar,Sverigedemokraterna,16.6
1961 Hallstahammar,övriga partier,2.4
1961 Hallstahammar,ogiltiga valsedlar,..
1961 Hallstahammar,ej röstande,..
1962 Norberg,Moderaterna,14.2
1962 Norberg,Centerpartiet,4.3
1962 Norberg,Folkpartiet,2.8
1962 Norberg,Kristdemokraterna,2.3
1962 Norberg,Miljöpartiet,4.3
1962 Norberg,Socialdemokraterna,38.4
1962 Norberg,Vänsterpartiet,8.9
1962 Norberg,Sverigedemokraterna,20.3
1962 Norberg,övriga partier,4.5
1962 Norberg,ogiltiga valsedlar,..
1962 Norberg,ej röstande,..
1980 Västerås,Moderaterna,24.8
1980 Västerås,Centerpartiet,4.5
1980 Västerås,Folkpartiet,6.5
1980 Västerås,Kristdemokraterna,4.5
1980 Västerås,Miljöpartiet,5.9
1980 Västerås,Socialdemokraterna,32.5
1980 Västerås,Vänsterpartiet,5.1
1980 Västerås,Sverigedemokraterna,12.9
1980 Västerås,övriga partier,3.3
1980 Västerås,ogiltiga valsedlar,..
1980 Västerås,ej röstande,..
1981 Sala,Moderaterna,19.9
1981 Sala,Centerpartiet,11
1981 Sala,Folkpartiet,4
1981 Sala,Kristdemokraterna,3.6
1981 Sala,Miljöpartiet,4.7
1981 Sala,Socialdemokraterna,33.5
1981 Sala,Vänsterpartiet,4.6
1981 Sala,Sverigedemokraterna,15.4
1981 Sala,övriga partier,3.3
1981 Sala,ogiltiga valsedlar,..
1981 Sala,ej röstande,..
1982 Fagersta,Moderaterna,15.5
1982 Fagersta,Centerpartiet,2.5
1982 Fagersta,Folkpartiet,2.7
1982 Fagersta,Kristdemokraterna,2.6
1982 Fagersta,Miljöpartiet,4.2
1982 Fagersta,Socialdemokraterna,45
1982 Fagersta,Vänsterpartiet,6.5
1982 Fagersta,Sverigedemokraterna,18.6
1982 Fagersta,övriga partier,2.5
1982 Fagersta,ogiltiga valsedlar,..
1982 Fagersta,ej röstande,..
1983 Köping,Moderaterna,17.4
1983 Köping,Centerpartiet,6.1
1983 Köping,Folkpartiet,3.7
1983 Köping,Kristdemokraterna,3.1
1983 Köping,Miljöpartiet,4
1983 Köping,Socialdemokraterna,40.7
1983 Köping,Vänsterpartiet,5.6
1983 Köping,Sverigedemokraterna,17.4
1983 Köping,övriga partier,2.1
1983 Köping,ogiltiga valsedlar,..
1983 Köping,ej röstande,..
1984 Arboga,Moderaterna,20.6
1984 Arboga,Centerpartiet,5.5
1984 Arboga,Folkpartiet,3.9
1984 Arboga,Kristdemokraterna,3.5
1984 Arboga,Miljöpartiet,5.2
1984 Arboga,Socialdemokraterna,38.3
1984 Arboga,Vänsterpartiet,5
1984 Arboga,Sverigedemokraterna,15.5
1984 Arboga,övriga partier,2.5
1984 Arboga,ogiltiga valsedlar,..
1984 Arboga,ej röstande,..
2021 Vansbro,Moderaterna,14.4
2021 Vansbro,Centerpartiet,14.2
2021 Vansbro,Folkpartiet,2.2
2021 Vansbro,Kristdemokraterna,5.9
2021 Vansbro,Miljöpartiet,2.7
2021 Vansbro,Socialdemokraterna,36.5
2021 Vansbro,Vänsterpartiet,5.7
2021 Vansbro,Sverigedemokraterna,16.2
2021 Vansbro,övriga partier,2.2
2021 Vansbro,ogiltiga valsedlar,..
2021 Vansbro,ej röstande,..
2023 Malung-Sälen,Moderaterna,22.6
2023 Malung-Sälen,Centerpartiet,8.6
2023 Malung-Sälen,Folkpartiet,3.7
2023 Malung-Sälen,Kristdemokraterna,2.4
2023 Malung-Sälen,Miljöpartiet,2.7
2023 Malung-Sälen,Socialdemokraterna,36.2
2023 Malung-Sälen,Vänsterpartiet,4.7
2023 Malung-Sälen,Sverigedemokraterna,17.3
2023 Malung-Sälen,övriga partier,1.9
2023 Malung-Sälen,ogiltiga valsedlar,..
2023 Malung-Sälen,ej röstande,..
2026 Gagnef,Moderaterna,18.1
2026 Gagnef,Centerpartiet,11.6
2026 Gagnef,Folkpartiet,3.1
2026 Gagnef,Kristdemokraterna,4.2
2026 Gagnef,Miljöpartiet,4.3
2026 Gagnef,Socialdemokraterna,32.7
2026 Gagnef,Vänsterpartiet,5.1
2026 Gagnef,Sverigedemokraterna,17.3
2026 Gagnef,övriga partier,3.5
2026 Gagnef,ogiltiga valsedlar,..
2026 Gagnef,ej röstande,..
2029 Leksand,Moderaterna,23.7
2029 Leksand,Centerpartiet,10
2029 Leksand,Folkpartiet,3.8
2029 Leksand,Kristdemokraterna,7.4
2029 Leksand,Miljöpartiet,5.8
2029 Leksand,Socialdemokraterna,29.4
2029 Leksand,Vänsterpartiet,4.9
2029 Leksand,Sverigedemokraterna,11.8
2029 Leksand,övriga partier,3.2
2029 Leksand,ogiltiga valsedlar,..
2029 Leksand,ej röstande,..
2031 Rättvik,Moderaterna,21.4
2031 Rättvik,Centerpartiet,10.2
2031 Rättvik,Folkpartiet,3.6
2031 Rättvik,Kristdemokraterna,3.4
2031 Rättvik,Miljöpartiet,4.8
2031 Rättvik,Socialdemokraterna,31.7
2031 Rättvik,Vänsterpartiet,4.5
2031 Rättvik,Sverigedemokraterna,17
2031 Rättvik,övriga partier,3.4
2031 Rättvik,ogiltiga valsedlar,..
2031 Rättvik,ej röstande,..
2034 Orsa,Moderaterna,14.5
2034 Orsa,Centerpartiet,10.7
2034 Orsa,Folkpartiet,2.8
2034 Orsa,Kristdemokraterna,3.2
2034 Orsa,Miljöpartiet,5
2034 Orsa,Socialdemokraterna,33.1
2034 Orsa,Vänsterpartiet,5.7
2034 Orsa,Sverigedemokraterna,20.8
2034 Orsa,övriga partier,4.4
2034 Orsa,ogiltiga valsedlar,..
2034 Orsa,ej röstande,..
2039 Älvdalen,Moderaterna,13.5
2039 Älvdalen,Centerpartiet,9.6
2039 Älvdalen,Folkpartiet,2.3
2039 Älvdalen,Kristdemokraterna,2.2
2039 Älvdalen,Miljöpartiet,2.3
2039 Älvdalen,Socialdemokraterna,41.5
2039 Älvdalen,Vänsterpartiet,4.5
2039 Älvdalen,Sverigedemokraterna,21.8
2039 Älvdalen,övriga partier,2.3
2039 Älvdalen,ogiltiga valsedlar,..
2039 Älvdalen,ej röstande,..
2061 Smedjebacken,Moderaterna,15
2061 Smedjebacken,Centerpartiet,5.4
2061 Smedjebacken,Folkpartiet,1.9
2061 Smedjebacken,Kristdemokraterna,2.1
2061 Smedjebacken,Miljöpartiet,3.6
2061 Smedjebacken,Socialdemokraterna,44.1
2061 Smedjebacken,Vänsterpartiet,6.7
2061 Smedjebacken,Sverigedemokraterna,18.5
2061 Smedjebacken,övriga partier,2.6
2061 Smedjebacken,ogiltiga valsedlar,..
2061 Smedjebacken,ej röstande,..
2062 Mora,Moderaterna,19.5
2062 Mora,Centerpartiet,9.9
2062 Mora,Folkpartiet,2.9
2062 Mora,Kristdemokraterna,3.1
2062 Mora,Miljöpartiet,4.6
2062 Mora,Socialdemokraterna,35.5
2062 Mora,Vänsterpartiet,4.5
2062 Mora,Sverigedemokraterna,16.9
2062 Mora,övriga partier,3
2062 Mora,ogiltiga valsedlar,..
2062 Mora,ej röstande,..
2080 Falun,Moderaterna,23.2
2080 Falun,Centerpartiet,8
2080 Falun,Folkpartiet,4.5
2080 Falun,Kristdemokraterna,3.8
2080 Falun,Miljöpartiet,7.2
2080 Falun,Socialdemokraterna,30.2
2080 Falun,Vänsterpartiet,5.9
2080 Falun,Sverigedemokraterna,12.8
2080 Falun,övriga partier,4.3
2080 Falun,ogiltiga valsedlar,..
2080 Falun,ej röstande,..
2081 Borlänge,Moderaterna,18
2081 Borlänge,Centerpartiet,5.1
2081 Borlänge,Folkpartiet,3.7
2081 Borlänge,Kristdemokraterna,3.2
2081 Borlänge,Miljöpartiet,5.6
2081 Borlänge,Socialdemokraterna,37.3
2081 Borlänge,Vänsterpartiet,6.2
2081 Borlänge,Sverigedemokraterna,17.7
2081 Borlänge,övriga partier,3.4
2081 Borlänge,ogiltiga valsedlar,..
2081 Borlänge,ej röstande,..
2082 Säter,Moderaterna,18.6
2082 Säter,Centerpartiet,10.4
2082 Säter,Folkpartiet,2.9
2082 Säter,Kristdemokraterna,3.2
2082 Säter,Miljöpartiet,3.8
2082 Säter,Socialdemokraterna,33.6
2082 Säter,Vänsterpartiet,5.4
2082 Säter,Sverigedemokraterna,18.8
2082 Säter,övriga partier,3.2
2082 Säter,ogiltiga valsedlar,..
2082 Säter,ej röstande,..
2083 Hedemora,Moderaterna,17.7
2083 Hedemora,Centerpartiet,9.3
2083 Hedemora,Folkpartiet,2.8
2083 Hedemora,Kristdemokraterna,3.1
2083 Hedemora,Miljöpartiet,4.5
2083 Hedemora,Socialdemokraterna,35
2083 Hedemora,Vänsterpartiet,6.1
2083 Hedemora,Sverigedemokraterna,17.5
2083 Hedemora,övriga partier,4.1
2083 Hedemora,ogiltiga valsedlar,..
2083 Hedemora,ej röstande,..
2084 Avesta,Moderaterna,15.4
2084 Avesta,Centerpartiet,5.6
2084 Avesta,Folkpartiet,3.1
2084 Avesta,Kristdemokraterna,3
2084 Avesta,Miljöpartiet,3.6
2084 Avesta,Socialdemokraterna,41.8
2084 Avesta,Vänsterpartiet,5.6
2084 Avesta,Sverigedemokraterna,19.4
2084 Avesta,övriga partier,2.5
2084 Avesta,ogiltiga valsedlar,..
2084 Avesta,ej röstande,..
2085 Ludvika,Moderaterna,15.4
2085 Ludvika,Centerpartiet,4.1
2085 Ludvika,Folkpartiet,3.1
2085 Ludvika,Kristdemokraterna,2.4
2085 Ludvika,Miljöpartiet,4.6
2085 Ludvika,Socialdemokraterna,40.6
2085 Ludvika,Vänsterpartiet,7.6
2085 Ludvika,Sverigedemokraterna,20
2085 Ludvika,övriga partier,2.2
2085 Ludvika,ogiltiga valsedlar,..
2085 Ludvika,ej röstande,..
2101 Ockelbo,Moderaterna,12.9
2101 Ockelbo,Centerpartiet,11.3
2101 Ockelbo,Folkpartiet,2.1
2101 Ockelbo,Kristdemokraterna,2.2
2101 Ockelbo,Miljöpartiet,3.7
2101 Ockelbo,Socialdemokraterna,38.4
2101 Ockelbo,Vänsterpartiet,5.9
2101 Ockelbo,Sverigedemokraterna,20.7
2101 Ockelbo,övriga partier,2.7
2101 Ockelbo,ogiltiga valsedlar,..
2101 Ockelbo,ej röstande,..
2104 Hofors,Moderaterna,11.2
2104 Hofors,Centerpartiet,4.5
2104 Hofors,Folkpartiet,2.8
2104 Hofors,Kristdemokraterna,1.7
2104 Hofors,Miljöpartiet,3
2104 Hofors,Socialdemokraterna,47.4
2104 Hofors,Vänsterpartiet,10.8
2104 Hofors,Sverigedemokraterna,16
